timestep,person1,person2,infected1,infected2,loc_lat,loc_long,home1_lat,home1_long,home2_lat,home2_long
0,610,636,0,0,4.988608730766002,50.122227153342315,4.95518249733592,50.12519452713676,4.992635043636345,50.12204104901029
0,646,696,0,0,5.80367074643094,49.63312797020892,5.794340444049566,49.66738879735474,5.809911679736145,49.65373105854841
0,747,773,0,0,3.219515768956067,51.2124001994399,3.220282684034373,51.185410546443,3.2167998481408,51.21123525691078
0,747,753,0,0,3.2070933454710606,51.310786194267095,3.220282684034373,51.185410546443,3.2025849238864947,51.23947615330894
0,769,775,0,0,3.244313483654953,51.183794319067005,3.242344072605747,51.19232358816851,3.2208736175193198,51.19956457354568
0,811,817,0,0,5.902651776171332,50.593464828218075,5.921087462091501,50.58881256990679,5.873348533928688,50.60222214284644
1,14,374,0,0,4.335463422324588,50.663239138964876,4.343318230007636,50.83294428115088,4.503686936281303,50.73306461328531
1,23,50,0,0,4.381090700017113,50.82449932483887,4.359069346096107,50.86226812534744,4.419336620606668,50.835227076663145
1,23,322,0,0,4.339865514871659,50.850044948821555,4.359069346096107,50.86226812534744,4.315158389162521,50.84032378139742
1,28,318,0,0,4.366637430813068,50.86231974966197,4.366532841770177,50.850225229104126,4.365940572463105,50.82190307891735
1,33,79,0,0,4.3866174673278575,50.892451701091844,4.387172007828469,50.87419015746469,4.3867707787237125,50.8841361411098
1,35,80,0,0,4.378188404308215,50.8783900747287,4.354419203178982,50.8887785752924,4.37083836391022,50.86338306463118
1,37,384,0,0,4.380355574724444,50.88269693929236,4.367439464255537,50.907365310827814,4.582981522785364,50.74945034580019
1,39,71,0,0,4.385267646760974,50.884706014553814,4.38783092218854,50.85326004052439,4.378198151959379,50.87929654004128
1,50,313,0,0,4.3277456493420345,50.79900519892757,4.419336620606668,50.835227076663145,4.314762008156658,50.78499700545686
1,53,349,0,0,4.344090743387337,50.82137803636548,4.380192638344673,50.85887853749504,4.565551305185412,50.647758542515376
1,67,311,0,0,4.3574523424252884,50.83040338871525,4.3883541154925085,50.866843301361875,4.335067512323476,50.82282751107296
1,82,84,0,0,4.680686164240611,50.89817374897445,4.723050593401171,50.897635944360715,4.683685887123684,50.89630156332057
1,96,476,0,0,4.822105098699517,50.47268868531073,4.601594943120033,50.69611230683561,4.8260877534149405,50.61025922050474
1,97,326,0,0,4.594564136265514,50.66986009690065,4.591001816842229,50.66413433875352,4.596134920034972,50.64734477894707
1,100,406,0,0,4.588605539964277,50.444441472052524,4.616554545690526,50.65517167971515,4.706322644956142,50.54508927533782
1,107,416,0,0,4.6412873488747755,50.88845111885803,4.6354267425802025,50.69932543039752,4.655292417261569,50.566169276662514
1,109,349,0,0,4.569596382758069,50.67154619231329,4.630022087930387,50.67103502345794,4.565551305185412,50.647758542515376
1,131,133,0,0,4.507547128860094,51.08970726649197,4.4376380349475575,51.22345359292265,4.39177369672596,51.171536777436586
1,146,149,0,0,4.401390742505548,51.26075487527647,4.4081001188680435,51.23252772704739,4.4147316757330035,51.25231100293162
1,167,171,0,0,5.558138632213771,50.65735398035601,5.562042236339246,50.65213245695976,5.54100778431142,50.661574696966724
1,168,221,0,0,5.559159212122768,50.6286150689477,5.59868880951531,50.62567662299335,5.562605929777888,50.63874153407054
1,180,847,0,0,5.427396162449826,50.696710836912324,5.575395282671543,50.60583110902863,5.44542486526941,50.36573844131541
1,194,221,0,0,5.5707371594968444,50.638752089080185,5.595135149697041,50.63869423224867,5.562605929777888,50.63874153407054
1,215,223,0,0,5.546859402682133,50.6253600263606,5.567528097923088,50.62914151811904,5.557857530661913,50.62209945808469
1,227,234,0,0,3.9198592744807925,50.46620111289912,3.9114141470805985,50.42540645113033,3.9308408181839956,50.46883958732947
1,229,278,1,1,3.965343690668572,50.41047992621893,3.9519635514439586,50.429355538024296,3.9404146145132186,50.413292297414245
1,250,259,0,0,3.958731294341256,50.448651970084626,3.9552093025937944,50.44818032136198,3.943586720292579,50.44884032987937
1,267,273,0,0,3.9668141792278027,50.397778154264444,3.964230034392386,50.41941606423876,3.933416053756612,50.45205317011151
1,272,306,0,0,3.962565695133302,50.430290035050746,3.914273347736789,50.44317394268339,3.9572281290743323,50.43386094206046
1,274,307,0,0,3.926207859631328,50.45310857851626,3.9717717310743064,50.455282105433916,3.9188331754461205,50.45743367092718
1,275,284,0,0,3.9364619517489365,50.42707377128872,3.9353083945692533,50.432717232876996,3.959950752729484,50.4717786801181
1,312,312,0,0,4.341746511356087,50.7886598565786,4.341746511356087,50.7886598565786,4.341746511356087,50.7886598565786
1,334,354,0,0,4.533929059073757,50.68723796159672,4.563248596489105,50.709956221303344,4.506692080704602,50.68526964424704
1,343,360,0,0,4.517174483724853,50.65540784359315,4.576245175018375,50.64570988869673,4.507805661617654,50.75158834109095
1,346,405,0,0,4.699799903369087,50.68428834740575,4.58515499869557,50.63070317397122,4.729719858458677,50.58626782966562
1,350,357,0,0,4.513436694955591,50.736998178758384,4.513179517776155,50.707911409732795,4.522321804817687,50.73895239798296
1,358,388,0,0,4.53571659757829,50.73688232153055,4.543653015867349,50.73242509123625,4.523154050694021,50.72255401095563
1,369,370,0,0,4.530773156398113,50.73971764332522,4.547972446566033,50.73568068794717,4.554875402004424,50.7524101603491
1,382,406,0,0,4.355943287105522,50.48679607381346,4.545986476156495,50.73801813743301,4.706322644956142,50.54508927533782
1,392,414,0,0,4.53543228860641,50.777013851905686,4.5265800738315605,50.7060523459206,4.68770503780776,50.556934476256274
1,402,417,0,0,4.69535742366611,50.55377569090806,4.69138780388902,50.55078929389677,4.693732688812775,50.55514357905948
1,411,466,0,0,4.625223029635777,50.619146524506604,4.6972390840154485,50.60231920845338,4.81796269156584,50.646250116468266
1,418,424,0,0,4.665566995093072,50.575536754799494,4.660462323422671,50.544887060295245,4.7069258387547785,50.57437980989544
1,461,469,0,0,4.848625122380497,50.64013201687798,4.825325196977604,50.641839130924986,4.835139128531912,50.65685372500141
1,499,503,0,0,4.490692669078519,50.436355355716785,4.4555461917672705,50.379654662723496,4.428123226231016,50.42413359938922
1,518,521,0,0,4.439361328752887,50.39540833322362,4.439429520887578,50.40152531170727,4.4590448448615625,50.37786701718967
1,519,522,0,0,4.497270045864594,50.432328148523816,4.495119212862774,50.43427894807107,4.456724882740686,50.42362322041733
1,533,556,0,0,3.7341593280753616,51.07501744713215,3.6987863528906355,51.06371091047303,3.7182269816184315,51.04186154158671
1,552,584,0,0,3.6715495416577824,51.061858613040286,3.7322242053521277,51.07353997356604,3.7685481199537483,51.0486939750961
1,561,587,0,0,3.7155224068471817,51.04280672154711,3.7092220634532675,51.04375257554029,3.7124842137972407,51.04713142616031
1,598,601,0,0,4.954698728129219,50.091330865059845,4.9477116668109264,50.11448196032618,4.959405800753847,50.09936881657673
1,605,614,0,0,4.937099718183535,50.124444441266476,4.9555084100122615,50.11635455951837,4.917875959404778,50.12858648257823
1,646,696,0,0,5.811521402439249,49.65544736679627,5.794340444049566,49.66738879735474,5.809911679736145,49.65373105854841
1,728,735,0,0,3.250127043633478,51.211162158188046,3.2528278297492506,51.18688264198917,3.2129176995633033,51.21424547045736
1,745,796,0,0,3.1946447281017676,51.24328893162875,3.246659723572345,51.22069303015636,3.22124096814086,51.195047919370566
1,747,773,0,0,3.214436380139844,51.24071219481209,3.220282684034373,51.185410546443,3.2167998481408,51.21123525691078
1,755,758,0,0,3.2365762153078474,51.18528936754133,3.2209845009479605,51.2054319594684,3.2373001953044955,51.23361950239866
1,811,817,0,0,5.9719288978305975,50.59105690341292,5.921087462091501,50.58881256990679,5.873348533928688,50.60222214284644
2,14,374,0,0,4.528084015342776,50.707808104539154,4.343318230007636,50.83294428115088,4.503686936281303,50.73306461328531
2,14,27,0,0,4.330139919415996,50.82721553767447,4.343318230007636,50.83294428115088,4.3618576303049466,50.87272594610035
2,16,49,0,0,4.375550926252416,50.90094032421519,4.365040449476803,50.839093535847525,4.371206617523919,50.872813410999505
2,23,50,0,0,4.370163001227956,50.87544657317397,4.359069346096107,50.86226812534744,4.419336620606668,50.835227076663145
2,33,79,0,0,4.386131438980663,50.86966671035814,4.387172007828469,50.87419015746469,4.3867707787237125,50.8841361411098
2,37,49,0,0,4.368331028198368,50.91845023584726,4.367439464255537,50.907365310827814,4.371206617523919,50.872813410999505
2,50,313,0,0,4.288552584725012,50.80501560239938,4.419336620606668,50.835227076663145,4.314762008156658,50.78499700545686
2,51,67,0,0,4.381072526271362,50.85389337759857,4.373043889229611,50.82729278109511,4.3883541154925085,50.866843301361875
2,53,349,0,0,4.557461108598405,50.78113089316888,4.380192638344673,50.85887853749504,4.565551305185412,50.647758542515376
2,64,73,1,0,4.343544313522001,50.873881306882794,4.366272376277131,50.88183801193189,4.342278817055774,50.87444846500639
2,83,89,0,0,4.6818284387364635,50.89434465343015,4.694830682091594,50.85633936962284,4.686834314416805,50.91546430087905
2,102,358,0,0,4.495908193744884,50.62904472984127,4.61056803590071,50.681525207775195,4.543653015867349,50.73242509123625
2,108,330,0,0,4.630944173083767,50.66316840296295,4.642474367619774,50.65904509266589,4.561193524414511,50.68047602125812
2,109,349,0,0,4.721197690544359,50.65030612463971,4.630022087930387,50.67103502345794,4.565551305185412,50.647758542515376
2,146,149,0,0,4.406884364828557,51.24288283458745,4.4081001188680435,51.23252772704739,4.4147316757330035,51.25231100293162
2,194,221,0,0,5.63849667730536,50.63874548226028,5.595135149697041,50.63869423224867,5.562605929777888,50.63874153407054
2,215,223,0,0,5.553642644102947,50.61927158456339,5.567528097923088,50.62914151811904,5.557857530661913,50.62209945808469
2,227,234,0,0,3.9469212659932222,50.32356101983469,3.9114141470805985,50.42540645113033,3.9308408181839956,50.46883958732947
2,230,280,0,1,3.940132917934362,50.506155483130414,3.897835892618463,50.42302395656673,3.9485232929843543,50.464586860996526
2,236,284,0,0,3.9611837428272363,50.44305339546582,3.9429874028650795,50.45583123609851,3.959950752729484,50.4717786801181
2,246,263,0,0,3.908856018600153,50.44828175624412,3.948838971636668,50.45892418490976,3.9894281409189913,50.451854627879825
2,253,274,0,0,3.963519974488543,50.45667414435038,3.9620353191379483,50.456376664393744,3.9717717310743064,50.455282105433916
2,275,284,0,0,3.957696100374632,50.40378996802133,3.9353083945692533,50.432717232876996,3.959950752729484,50.4717786801181
2,279,300,0,0,3.968031303947448,50.41883091958331,3.9693808155621593,50.48333664122757,3.950436138281333,50.44868977381106
2,342,371,0,0,4.588188187685461,50.59095621981122,4.536909157098283,50.65705884366262,4.508305058313436,50.715986438624896
2,344,459,0,0,5.034979512625102,50.703732255127456,4.565189498652463,50.6750979605757,4.840594414758277,50.61846963238116
2,346,405,0,0,5.008626691175642,50.64069310816929,4.58515499869557,50.63070317397122,4.729719858458677,50.58626782966562
2,350,357,0,0,4.5287234982550935,50.721432865248836,4.513179517776155,50.707911409732795,4.522321804817687,50.73895239798296
2,358,388,0,0,4.540227595101882,50.729759824698654,4.543653015867349,50.73242509123625,4.523154050694021,50.72255401095563
2,378,418,0,0,4.35017851800476,50.70350604238655,4.521111642551753,50.70236164007631,4.660462323422671,50.544887060295245
2,380,389,0,0,4.500129406584478,50.74537864001875,4.535550345812622,50.74961938162701,4.516584098518254,50.74084709539056
2,382,406,0,0,4.435756584727228,50.773822515576384,4.545986476156495,50.73801813743301,4.706322644956142,50.54508927533782
2,387,443,0,0,4.486646569332841,50.71787606008485,4.5410935257124105,50.72098956903524,4.824569239288601,50.63472108061321
2,408,424,0,0,4.696106002296247,50.58626995625571,4.698613266851748,50.53206162745752,4.7069258387547785,50.57437980989544
2,435,440,0,0,4.80233565808676,50.60947162460242,4.80564725832436,50.61242606985398,4.788741654859326,50.636980526601924
2,435,448,0,0,4.803495787544348,50.5824382738893,4.80564725832436,50.61242606985398,4.80384668709936,50.58147915582452
2,465,481,0,0,4.809225358476742,50.60027562305561,4.807186134931858,50.62559720188737,4.805931977074233,50.61285229789049
2,489,504,0,0,4.446302947521681,50.38659515002405,4.401663966343259,50.39157754120478,4.450709398805219,50.38685271394271
2,518,521,0,0,4.477496063826896,50.37618513118198,4.439429520887578,50.40152531170727,4.4590448448615625,50.37786701718967
2,552,584,0,0,3.781758710802837,51.06956546216697,3.7322242053521277,51.07353997356604,3.7685481199537483,51.0486939750961
2,554,589,0,0,3.718890794002389,51.08589591328497,3.726803125199829,51.07168759394296,3.7176273920116647,51.05668702860754
2,561,587,0,0,3.7109115816409513,51.04443329002878,3.7092220634532675,51.04375257554029,3.7124842137972407,51.04713142616031
2,578,591,0,0,3.8296291661309216,50.94957525955637,3.76098491415594,51.006923034852605,3.670445937839272,51.05826395712168
2,602,610,0,0,4.960515534200715,50.01538574959876,4.972274029823779,50.073507938648596,4.95518249733592,50.12519452713676
2,652,666,0,0,5.829128155184512,49.65750307913534,5.829274294713661,49.63719218430456,5.821487278767137,49.69649556240608
2,656,662,0,0,5.7805100627760035,49.673665042153935,5.782018109170604,49.67401960987893,5.772233693685499,49.67670918747074
2,729,784,0,0,3.2300112897598963,51.20911676018187,3.232935663674633,51.18913672373328,3.230364691659909,51.23797871458081
2,740,755,0,0,3.222139015313182,51.20455047373824,3.2256757609804896,51.20399918380379,3.2209845009479605,51.2054319594684
2,745,796,0,0,3.2148719967299715,51.19273361993258,3.246659723572345,51.22069303015636,3.22124096814086,51.195047919370566
2,747,773,0,0,3.2159804210367198,51.18061429398994,3.220282684034373,51.185410546443,3.2167998481408,51.21123525691078
2,751,773,0,0,3.2321573307693034,51.24019376480893,3.2269018533147924,51.230164693439136,3.2167998481408,51.21123525691078
2,862,880,0,0,5.462533146919979,50.39371274789846,5.460631146298951,50.33157900646816,5.463611549665193,50.37627608497416
3,11,76,0,0,4.383750564086087,50.87843517588538,4.324093850149698,50.85963726454443,4.373577540469594,50.88460760514036
3,11,323,0,0,4.3298118009091855,50.71117397735086,4.324093850149698,50.85963726454443,4.3483493691290205,50.79469795699727
3,14,79,0,0,4.378165460316795,50.84694717335792,4.343318230007636,50.83294428115088,4.3867707787237125,50.8841361411098
3,16,62,0,0,4.368626707932299,50.795901674002856,4.365040449476803,50.839093535847525,4.350935078994318,50.88515002342604
3,16,45,0,0,4.3353957612157785,50.84322155898377,4.365040449476803,50.839093535847525,4.346722369168109,50.844520980503916
3,16,354,0,0,4.4122195859868265,50.733193844730074,4.365040449476803,50.839093535847525,4.506692080704602,50.68526964424704
3,18,368,0,0,4.218213748443471,50.91817487794802,4.315887683251384,50.89328110478736,4.539841207371913,50.73502289236427
3,33,79,0,0,4.386722224698625,50.869916210247354,4.387172007828469,50.87419015746469,4.3867707787237125,50.8841361411098
3,39,71,0,0,4.394045800816846,50.84439673235618,4.38783092218854,50.85326004052439,4.378198151959379,50.87929654004128
3,41,311,0,0,4.35337321275109,50.847162979176375,4.3442822579082705,50.86857255944021,4.335067512323476,50.82282751107296
3,50,313,0,0,4.260603956457342,50.812454066250496,4.419336620606668,50.835227076663145,4.314762008156658,50.78499700545686
3,51,51,0,0,4.373043889229611,50.82729278109511,4.373043889229611,50.82729278109511,4.373043889229611,50.82729278109511
3,53,349,0,0,4.6019464042014775,50.65477233392915,4.380192638344673,50.85887853749504,4.565551305185412,50.647758542515376
3,64,73,1,1,4.371952573208165,50.87647118015565,4.366272376277131,50.88183801193189,4.342278817055774,50.87444846500639
3,83,89,0,0,4.697537750482155,50.81979221918526,4.694830682091594,50.85633936962284,4.686834314416805,50.91546430087905
3,97,418,0,0,4.751972445366881,50.30154756912211,4.591001816842229,50.66413433875352,4.660462323422671,50.544887060295245
3,100,325,0,0,4.622894735283001,50.59080201694588,4.616554545690526,50.65517167971515,4.60451597514114,50.626917979616415
3,106,329,0,0,4.667169415346626,50.6863096428976,4.647311264247155,50.670621562086254,4.55379031742005,50.65103352165752
3,107,365,0,0,4.427834751159315,50.758133346263236,4.6354267425802025,50.69932543039752,4.530809146846799,50.738485862030714
3,126,126,0,0,4.397193579307731,51.20627301112841,4.397193579307731,51.20627301112841,4.397193579307731,51.20627301112841
3,131,136,0,0,4.430082614596501,51.226052573022976,4.4376380349475575,51.22345359292265,4.420819292691654,51.199564936565814
3,163,194,0,0,5.596376485238377,50.709610252301545,5.598525092908258,50.667776602812026,5.595135149697041,50.63869423224867
3,176,214,0,0,5.5459381048651935,50.726610191300274,5.5592826580220605,50.7051123910345,5.546871928907934,50.65477238530365
3,193,208,0,0,5.610657693630307,50.68595549254214,5.603368218030258,50.667621088908085,5.539903566566795,50.68486716216088
3,193,197,0,0,5.616851048920258,50.667768592334106,5.603368218030258,50.667621088908085,5.614211661966494,50.67183258153934
3,194,221,0,0,5.604330077087176,50.638718763075026,5.595135149697041,50.63869423224867,5.562605929777888,50.63874153407054
3,210,220,0,0,5.606258550646198,50.62534620904298,5.545873617085807,50.68293651290288,5.571875367839534,50.64432326573614
3,227,234,0,0,3.9168904180245865,50.40569287336323,3.9114141470805985,50.42540645113033,3.9308408181839956,50.46883958732947
3,246,263,0,0,4.002786365143863,50.44095256699022,3.948838971636668,50.45892418490976,3.9894281409189913,50.451854627879825
3,256,292,0,0,3.935313031797246,50.3928699430126,3.9369018451720588,50.424571302719855,3.9311443290321915,50.467209234195025
3,325,370,0,0,4.561231637857961,50.79750233456169,4.60451597514114,50.626917979616415,4.554875402004424,50.7524101603491
3,330,387,0,0,4.574502138786886,50.67783572187555,4.561193524414511,50.68047602125812,4.5410935257124105,50.72098956903524
3,334,400,0,0,4.522601804277207,50.77389278140913,4.563248596489105,50.709956221303344,4.537158724638244,50.747163312839895
3,342,371,0,0,4.537868134908777,50.732534761905384,4.536909157098283,50.65705884366262,4.508305058313436,50.715986438624896
3,347,368,0,0,4.530509721452994,50.85052156570366,4.555198562628354,50.66895906442514,4.539841207371913,50.73502289236427
3,348,388,0,0,4.492481124422841,50.70079723130543,4.589544110593383,50.71008494090894,4.523154050694021,50.72255401095563
3,350,357,0,0,4.501929223383589,50.75556213220853,4.513179517776155,50.707911409732795,4.522321804817687,50.73895239798296
3,350,370,0,0,4.496799810791089,50.73573318772656,4.513179517776155,50.707911409732795,4.554875402004424,50.7524101603491
3,352,388,0,0,4.5733967078609865,50.741571651305065,4.544890679107201,50.69677586173731,4.523154050694021,50.72255401095563
3,373,401,0,0,4.521917056943573,50.69023057393151,4.522327065966525,50.693899956099244,4.521443308645339,50.71043342112602
3,380,389,0,0,4.49580745389222,50.74027252916196,4.535550345812622,50.74961938162701,4.516584098518254,50.74084709539056
3,382,406,0,0,4.633509927635134,50.56286187945823,4.545986476156495,50.73801813743301,4.706322644956142,50.54508927533782
3,403,429,0,0,4.686924708255606,50.53807163728792,4.665936959531995,50.60604997906616,4.817225797494801,50.50051487381996
3,408,424,0,0,4.704220059499054,50.53774567679013,4.698613266851748,50.53206162745752,4.7069258387547785,50.57437980989544
3,414,452,0,0,4.6092531784870125,50.52454779047144,4.68770503780776,50.556934476256274,4.830280988785833,50.62815136963468
3,435,448,0,0,4.8065172455351,50.5777224947446,4.80564725832436,50.61242606985398,4.80384668709936,50.58147915582452
3,483,800,0,0,4.67759006692096,50.72900581611983,4.786643259281323,50.657366098498926,4.623447940417461,50.71347378393863
3,489,504,0,0,4.35770592259524,50.38840959167887,4.401663966343259,50.39157754120478,4.450709398805219,50.38685271394271
3,506,517,0,0,4.403710451149651,50.43960989256924,4.4393868429840095,50.43308017054404,4.424997951109134,50.408349438647214
3,518,521,0,0,4.47702341099486,50.3647200743738,4.439429520887578,50.40152531170727,4.4590448448615625,50.37786701718967
3,542,586,0,0,3.8309645717543663,51.05784069597235,3.7603932875629535,51.03923498312163,3.714856747170437,51.05084794787646
3,552,584,0,0,3.8077981478046086,51.06424549695109,3.7322242053521277,51.07353997356604,3.7685481199537483,51.0486939750961
3,559,591,0,0,3.677009334073004,51.05897172352467,3.7152305041568243,51.04096187220302,3.670445937839272,51.05826395712168
3,560,577,0,0,3.6773630964951805,51.079519536276145,3.689129558503083,51.079567642234714,3.6787785086990703,51.0793157829255
3,578,591,0,0,3.7410673516671786,51.008389091077134,3.76098491415594,51.006923034852605,3.670445937839272,51.05826395712168
3,602,618,0,0,4.991614246307907,50.11854023299336,4.972274029823779,50.073507938648596,4.959283518243433,50.11137209070297
3,646,648,0,0,5.795950625124214,49.712761008011555,5.794340444049566,49.66738879735474,5.802449242892411,49.710928367524254
3,729,784,0,0,3.2353022515924943,51.20558630411057,3.232935663674633,51.18913672373328,3.230364691659909,51.23797871458081
3,734,736,0,0,3.15065201190852,51.187415359778974,3.2728320445056562,51.23116617487719,3.221731760500012,51.196900646645034
3,738,770,0,0,3.235862587678495,51.22219871949275,3.194151779353237,51.219262360978085,3.225827360455823,51.221086356591925
3,751,773,0,0,3.240222571873177,51.21771200116829,3.2269018533147924,51.230164693439136,3.2167998481408,51.21123525691078
3,755,759,0,0,3.186225724657953,51.17146074509423,3.2209845009479605,51.2054319594684,3.1986176107125512,51.2379501246862
3,760,771,0,0,3.1979774739013678,51.22422050812536,3.1972813912884224,51.22527421018802,3.2245344143707992,51.22241821436847
3,789,792,0,0,3.245090660161234,51.25674756487558,3.2287795136175323,51.211273537953716,3.1899661893966513,51.239491129009146
3,814,845,0,0,5.83932116559785,50.6102725477953,5.833967606479044,50.604553341053254,5.858663578889362,50.61159805281167
3,862,880,0,0,5.461678945966527,50.3472685439548,5.460631146298951,50.33157900646816,5.463611549665193,50.37627608497416
4,11,76,0,0,4.335833913390793,50.85107418372199,4.324093850149698,50.85963726454443,4.373577540469594,50.88460760514036
4,11,323,0,0,4.39369386291451,50.83368482863238,4.324093850149698,50.85963726454443,4.3483493691290205,50.79469795699727
4,12,16,0,0,4.364782531156869,50.86602535482175,4.382016986018254,50.86016418419391,4.365040449476803,50.839093535847525
4,16,354,0,0,4.232877706355612,50.6754315174113,4.365040449476803,50.839093535847525,4.506692080704602,50.68526964424704
4,16,62,0,0,4.383139331928078,50.89370508220482,4.365040449476803,50.839093535847525,4.350935078994318,50.88515002342604
4,16,66,0,0,4.420091395310791,50.909330413223664,4.365040449476803,50.839093535847525,4.404606961710481,50.87291682952463
4,21,78,0,0,4.387670072708873,50.921105375140186,4.345426351942153,50.84913476445265,4.396301123959134,50.901943752434725
4,21,752,0,0,4.383956995417034,51.05141677740693,4.345426351942153,50.84913476445265,3.2415101273043656,51.20695407474753
4,28,321,0,0,4.367389067663742,50.893486711981524,4.366532841770177,50.850225229104126,4.367422782896137,50.802593599643444
4,30,67,0,0,4.3921572587253195,50.86528334656141,4.391167127426693,50.83084396251655,4.3883541154925085,50.866843301361875
4,31,396,0,0,4.410397390927565,50.920018167032886,4.375815698288895,50.86824269874501,4.510018266646279,50.73333677069403
4,33,79,0,0,4.387690406287207,50.86657248298738,4.387172007828469,50.87419015746469,4.3867707787237125,50.8841361411098
4,39,71,0,0,4.366691815443465,50.8378271415908,4.38783092218854,50.85326004052439,4.378198151959379,50.87929654004128
4,41,311,0,0,4.346617072023525,50.80759694767619,4.3442822579082705,50.86857255944021,4.335067512323476,50.82282751107296
4,43,373,0,0,4.231940107876352,50.76866995583202,4.377647349225148,50.87799474833543,4.522327065966525,50.693899956099244
4,51,51,0,0,4.373043889229611,50.82729278109511,4.373043889229611,50.82729278109511,4.373043889229611,50.82729278109511
4,53,349,0,0,4.4575029622878946,50.772021637158076,4.380192638344673,50.85887853749504,4.565551305185412,50.647758542515376
4,64,73,1,1,4.375793184343101,50.8708552409296,4.366272376277131,50.88183801193189,4.342278817055774,50.87444846500639
4,83,89,0,0,4.684721279128902,50.96285803159752,4.694830682091594,50.85633936962284,4.686834314416805,50.91546430087905
4,100,325,0,0,4.620729124573796,50.602887003611,4.616554545690526,50.65517167971515,4.60451597514114,50.626917979616415
4,105,356,0,0,4.6167430418543685,50.69740439900098,4.596031874204595,50.66355605355288,4.5432540783982045,50.70177708015991
4,106,329,0,0,4.491075339049201,50.63024958770142,4.647311264247155,50.670621562086254,4.55379031742005,50.65103352165752
4,107,365,0,0,4.657948348408603,50.71537840018991,4.6354267425802025,50.69932543039752,4.530809146846799,50.738485862030714
4,121,133,0,0,4.4775186399082765,51.23331827837979,4.442278744682884,51.24798339522506,4.39177369672596,51.171536777436586
4,126,126,0,0,4.397193579307731,51.20627301112841,4.397193579307731,51.20627301112841,4.397193579307731,51.20627301112841
4,129,145,0,0,4.371056235985662,51.21745908672061,4.383420338909467,51.21534316034588,4.378713603527896,51.216307510746915
4,151,151,0,0,4.373283131921282,51.194863476749504,4.373283131921282,51.194863476749504,4.373283131921282,51.194863476749504
4,161,186,0,0,5.550294453444943,50.65357679942398,5.581863377130334,50.66226855644736,5.562977994032051,50.655367472108765
4,182,207,0,0,5.59114813764386,50.74719990401498,5.587991020245931,50.6770350647691,5.589715173517858,50.62858645669456
4,193,208,0,0,5.687118514743299,50.67011920669348,5.603368218030258,50.667621088908085,5.539903566566795,50.68486716216088
4,193,197,0,0,5.604623262060682,50.66877976884673,5.603368218030258,50.667621088908085,5.614211661966494,50.67183258153934
